"id","industryId","industry","targetName","value","createTime","updateTime","year","province"
"1914","3","信息传输、软件和信息技术服务业","地方政策-浙江省数字化改革数字经济组政策数量","1","17/9/2025 11:06:54","21/10/2025 13:26:52","2022",
"1915","13","电力、热力、燃气及水生产和供应业","地方政策-江西省人民政府政策数量","2","17/9/2025 11:06:55","21/10/2025 13:26:53","2022",
"1916","29","金属冶炼和压延加工业","地方政策-江西省人民政府政策数量","1","17/9/2025 11:06:55","21/10/2025 13:26:53","2022",
"1917","22","非金属矿物制品业","地方政策-江西省人民政府政策数量","1","17/9/2025 11:06:55","21/10/2025 13:26:53","2022",
"1918","2","化学原料和化学制品制造业","地方政策-江西省人民政府政策数量","2","17/9/2025 11:06:55","21/10/2025 13:26:53","2022",
"1919","17","交通运输、仓储和邮政业","地方政策-江西省人民政府政策数量","1","17/9/2025 11:06:55","21/10/2025 13:26:53","2022",
"1920","16","建筑业","地方政策-江西省人民政府政策数量","1","17/9/2025 11:06:55","21/10/2025 13:26:53","2022",
"1921","14","采矿业","地方政策-江西省人民政府政策数量","2","17/9/2025 11:06:55","21/10/2025 13:26:53","2022",
"1922","28","水利、环境和公共设施管理业","地方政策-江西省人民政府政策数量","1","17/9/2025 11:06:55","21/10/2025 13:26:52","2022",
"1923","30","科学研究和技术服务业","地方政策-江西省人民政府政策数量","1","17/9/2025 11:06:55","21/10/2025 13:26:53","2022",
"1924","31","教育","地方政策-江西省人民政府政策数量","1","17/9/2025 11:06:55","21/10/2025 13:26:53","2022",
"1925","7","金融业","地方政策-江西省人民政府政策数量","1","17/9/2025 11:06:55","21/10/2025 13:26:52","2022",
"1926","9","批发和零售业","地方政策-江西省人民政府政策数量","1","17/9/2025 11:06:55","21/10/2025 13:26:53","2022",
"1927","3","信息传输、软件和信息技术服务业","地方政策-江西省人民政府政策数量","1","17/9/2025 11:06:55","21/10/2025 13:26:52","2022",
"1928",,"互联网和相关服务","地方政策-江西省人民政府政策数量","1","17/9/2025 11:06:55","17/9/2025 11:06:55","2022",
"1929","20","租赁和商务服务业","地方政策-江西省人民政府政策数量","1","17/9/2025 11:06:55","21/10/2025 13:26:53","2022",
"1930","33","文化、体育和娱乐业","地方政策-江西省人民政府政策数量","1","17/9/2025 11:06:55","21/10/2025 13:26:53","2022",
"1931","35","卫生和社会工作","地方政策-江西省人民政府政策数量","1","17/9/2025 11:06:56","21/10/2025 13:26:53","2022",
"1932","48","居民服务、修理和其他服务业","地方政策-江西省人民政府政策数量","1","17/9/2025 11:06:56","21/10/2025 13:26:53","2022",
"1933","24","综合","地方政策-江西省人民政府政策数量","1","17/9/2025 11:06:56","21/10/2025 13:26:53","2022",
"1934","30","科学研究和技术服务业","地方政策-浙江省科学技术厅办公室政策数量","1","17/9/2025 11:06:56","21/10/2025 13:26:53","2022",
"1935","28","水利、环境和公共设施管理业","地方政策-山东省人民政府办公厅政策数量","1","17/9/2025 11:06:56","21/10/2025 13:26:52","2022",
"1936","17","交通运输、仓储和邮政业","地方政策-贵州省发展和改革委员会政策数量","1","17/9/2025 11:06:56","21/10/2025 13:26:53","2022",
"1937","10","食品饮料业","地方政策-厅数字化与未来产业处政策数量","1","17/9/2025 11:06:56","21/10/2025 13:26:53","2022",
"1938","30","科学研究和技术服务业","地方政策-云南省财政厅政策数量","3","17/9/2025 11:06:56","21/10/2025 13:26:53","2022",
"1939","30","科学研究和技术服务业","地方政策-云南省科学技术厅政策数量","4","17/9/2025 11:06:56","21/10/2025 13:26:53","2022",
"1940","3","信息传输、软件和信息技术服务业","国务院政策-国务院政策数量","3","17/9/2025 11:06:56","21/10/2025 13:26:52","2022",
"1941",,"互联网和相关服务","国务院政策-国务院政策数量","3","17/9/2025 11:06:56","17/9/2025 11:06:56","2022",
"1942",,"电信、广播电视和卫星传输服务","国务院政策-国务院政策数量","1","17/9/2025 11:06:56","17/9/2025 11:06:56","2022",
"1943","13","电力、热力、燃气及水生产和供应业","部委政策-水利部政策数量","2","17/9/2025 11:06:56","21/10/2025 13:26:53","2022",
"1944","28","水利、环境和公共设施管理业","部委政策-水利部政策数量","2","17/9/2025 11:06:56","21/10/2025 13:26:52","2022",
"1945","28","水利、环境和公共设施管理业","部委政策-财政部政策数量","1","17/9/2025 11:06:56","21/10/2025 13:26:52","2022",
"1946","13","电力、热力、燃气及水生产和供应业","地方政策-四川省人民政府政策数量","1","17/9/2025 11:06:56","21/10/2025 13:26:53","2022",
"1947","29","金属冶炼和压延加工业","地方政策-四川省人民政府政策数量","1","17/9/2025 11:06:56","21/10/2025 13:26:53","2022",
"1948","22","非金属矿物制品业","地方政策-四川省人民政府政策数量","1","17/9/2025 11:06:56","21/10/2025 13:26:53","2022",
"1949","45","石油加工、炼焦和核燃料加工业","地方政策-四川省人民政府政策数量","1","17/9/2025 11:06:57","21/10/2025 13:26:53","2022",
"1950","2","化学原料和化学制品制造业","地方政策-四川省人民政府政策数量","1","17/9/2025 11:06:57","21/10/2025 13:26:53","2022",
"1951","43","化学纤维制造业","地方政策-四川省人民政府政策数量","1","17/9/2025 11:06:57","21/10/2025 13:26:53","2022",
"1952","36","造纸和纸制品业","地方政策-四川省人民政府政策数量","1","17/9/2025 11:06:57","21/10/2025 13:26:53","2022",
"1953","15","纺织鞋服业","地方政策-四川省人民政府政策数量","1","17/9/2025 11:06:57","21/10/2025 13:26:53","2022",
"1954","38","家具制造业","地方政策-四川省人民政府政策数量","1","17/9/2025 11:06:57","21/10/2025 13:26:53","2022",
"1955","23","橡胶和塑料制品业","地方政策-四川省人民政府政策数量","1","17/9/2025 11:06:57","21/10/2025 13:26:53","2022",
"1956","12","汽车制造业","地方政策-四川省人民政府政策数量","1","17/9/2025 11:06:57","21/10/2025 13:26:53","2022",
"1957","27","铁路、船舶、航空航天和其他运输设备制造业","地方政策-四川省人民政府政策数量","1","17/9/2025 11:06:57","21/10/2025 13:26:53","2022",
"1958","18","通用设备制造业","地方政策-四川省人民政府政策数量","1","17/9/2025 11:06:57","21/10/2025 13:26:53","2022",
"1959","5","专用设备制造业","地方政策-四川省人民政府政策数量","1","17/9/2025 11:06:57","21/10/2025 13:26:53","2022",
"1960",,"电气机械和器材制造业","地方政策-四川省人民政府政策数量","1","17/9/2025 11:06:57","17/9/2025 11:06:57","2022",
"1961","32","仪器仪表制造业","地方政策-四川省人民政府政策数量","1","17/9/2025 11:06:57","21/10/2025 13:26:53","2022",
"1962","25","其他制造业","地方政策-四川省人民政府政策数量","1","17/9/2025 11:06:57","21/10/2025 13:26:53","2022",
"1963","46","废弃资源综合利用业","地方政策-四川省人民政府政策数量","1","17/9/2025 11:06:57","21/10/2025 13:26:53","2022",
"1964","14","采矿业","地方政策-四川省人民政府政策数量","1","17/9/2025 11:06:57","21/10/2025 13:26:53","2022",
"1965","16","建筑业","地方政策-四川省人民政府政策数量","1","17/9/2025 11:06:57","21/10/2025 13:26:53","2022",
"1966","17","交通运输、仓储和邮政业","地方政策-四川省人民政府政策数量","1","17/9/2025 11:06:57","21/10/2025 13:26:53","2022",
"1967","28","水利、环境和公共设施管理业","地方政策-四川省人民政府政策数量","1","17/9/2025 11:06:57","21/10/2025 13:26:52","2022",
"1968",,"公共管理、社会保障和社会组织","地方政策-四川省人民政府政策数量","1","17/9/2025 11:06:58","17/9/2025 11:06:58","2022",
"1969","22","非金属矿物制品业","部委政策-生态环境部政策数量","4","17/9/2025 11:06:58","21/10/2025 13:26:53","2022",
"1970","34","农、林、牧、渔业","部委政策-生态环境部政策数量","1","17/9/2025 11:06:58","21/10/2025 13:26:53","2022",
"1971","2","化学原料和化学制品制造业","部委政策-生态环境部政策数量","3","17/9/2025 11:06:58","21/10/2025 13:26:53","2022",
"1972","12","汽车制造业","部委政策-生态环境部政策数量","3","17/9/2025 11:06:58","21/10/2025 13:26:53","2022",
"1973","36","造纸和纸制品业","部委政策-生态环境部政策数量","3","17/9/2025 11:06:58","21/10/2025 13:26:53","2022",
"1974","23","橡胶和塑料制品业","部委政策-生态环境部政策数量","2","17/9/2025 11:06:58","21/10/2025 13:26:53","2022",
"1975","43","化学纤维制造业","部委政策-生态环境部政策数量","2","17/9/2025 11:06:58","21/10/2025 13:26:53","2022",
"1976","15","纺织鞋服业","部委政策-生态环境部政策数量","2","17/9/2025 11:06:58","21/10/2025 13:26:53","2022",
"1977","38","家具制造业","部委政策-生态环境部政策数量","2","17/9/2025 11:06:58","21/10/2025 13:26:53","2022",
"1978","41","文教、工美、体育和娱乐用品制造业","部委政策-生态环境部政策数量","2","17/9/2025 11:06:58","21/10/2025 13:26:53","2022",
"1979","13","电力、热力、燃气及水生产和供应业","部委政策-国家发展和改革委员会政策数量","1","17/9/2025 11:06:58","21/10/2025 13:26:53","2022",
"1980","29","金属冶炼和压延加工业","部委政策-国家发展和改革委员会政策数量","3","17/9/2025 11:06:58","21/10/2025 13:26:53","2022",
"1981","22","非金属矿物制品业","部委政策-国家发展和改革委员会政策数量","2","17/9/2025 11:06:58","21/10/2025 13:26:53","2022",
"1982","45","石油加工、炼焦和核燃料加工业","部委政策-国家发展和改革委员会政策数量","2","17/9/2025 11:06:58","21/10/2025 13:26:53","2022",
"1983","17","交通运输、仓储和邮政业","部委政策-国家发展和改革委员会政策数量","1","17/9/2025 11:06:58","21/10/2025 13:26:53","2022",
"1984","16","建筑业","部委政策-国家发展和改革委员会政策数量","1","17/9/2025 11:06:58","21/10/2025 13:26:53","2022",
"1985","34","农、林、牧、渔业","部委政策-国家发展和改革委员会政策数量","1","17/9/2025 11:06:58","21/10/2025 13:26:53","2022",
"1986","2","化学原料和化学制品制造业","部委政策-国家发展和改革委员会政策数量","2","17/9/2025 11:06:58","21/10/2025 13:26:53","2022",
"1987","12","汽车制造业","部委政策-国家发展和改革委员会政策数量","2","17/9/2025 11:06:58","21/10/2025 13:26:53","2022",
"1988","14","采矿业","部委政策-国家发展和改革委员会政策数量","1","17/9/2025 11:06:59","21/10/2025 13:26:53","2022",
"1989","36","造纸和纸制品业","部委政策-国家发展和改革委员会政策数量","1","17/9/2025 11:06:59","21/10/2025 13:26:53","2022",
"1990","23","橡胶和塑料制品业","部委政策-国家发展和改革委员会政策数量","1","17/9/2025 11:06:59","21/10/2025 13:26:53","2022",
"1991","43","化学纤维制造业","部委政策-国家发展和改革委员会政策数量","2","17/9/2025 11:06:59","21/10/2025 13:26:53","2022",
"1992","15","纺织鞋服业","部委政策-国家发展和改革委员会政策数量","1","17/9/2025 11:06:59","21/10/2025 13:26:53","2022",
"1993","38","家具制造业","部委政策-国家发展和改革委员会政策数量","1","17/9/2025 11:06:59","21/10/2025 13:26:53","2022",
"1994","41","文教、工美、体育和娱乐用品制造业","部委政策-国家发展和改革委员会政策数量","1","17/9/2025 11:06:59","21/10/2025 13:26:53","2022",
"1995","46","废弃资源综合利用业","部委政策-国家发展和改革委员会政策数量","1","17/9/2025 11:06:59","21/10/2025 13:26:53","2022",
"1996","28","水利、环境和公共设施管理业","部委政策-国家发展和改革委员会政策数量","1","17/9/2025 11:06:59","21/10/2025 13:26:52","2022",
"1997","22","非金属矿物制品业","部委政策-工业和信息化部政策数量","4","17/9/2025 11:06:59","21/10/2025 13:26:53","2022",
"1998","2","化学原料和化学制品制造业","部委政策-工业和信息化部政策数量","4","17/9/2025 11:06:59","21/10/2025 13:26:53","2022",
"1999","12","汽车制造业","部委政策-工业和信息化部政策数量","6","17/9/2025 11:06:59","21/10/2025 13:26:53","2022",
"2000","36","造纸和纸制品业","部委政策-工业和信息化部政策数量","3","17/9/2025 11:06:59","21/10/2025 13:26:53","2022",
"2001","23","橡胶和塑料制品业","部委政策-工业和信息化部政策数量","3","17/9/2025 11:06:59","21/10/2025 13:26:53","2022",
"2002","43","化学纤维制造业","部委政策-工业和信息化部政策数量","5","17/9/2025 11:06:59","21/10/2025 13:26:53","2022",
"2003","15","纺织鞋服业","部委政策-工业和信息化部政策数量","4","17/9/2025 11:06:59","21/10/2025 13:26:53","2022",
"2004","38","家具制造业","部委政策-工业和信息化部政策数量","3","17/9/2025 11:06:59","21/10/2025 13:26:53","2022",
"2005","41","文教、工美、体育和娱乐用品制造业","部委政策-工业和信息化部政策数量","3","17/9/2025 11:06:59","21/10/2025 13:26:53","2022",
"2006","22","非金属矿物制品业","部委政策-交通运输部政策数量","1","17/9/2025 11:06:59","21/10/2025 13:26:53","2022",
"2007","2","化学原料和化学制品制造业","部委政策-交通运输部政策数量","1","17/9/2025 11:06:59","21/10/2025 13:26:53","2022",
"2008","36","造纸和纸制品业","部委政策-交通运输部政策数量","1","17/9/2025 11:07:00","21/10/2025 13:26:53","2022",
"2009","23","橡胶和塑料制品业","部委政策-交通运输部政策数量","1","17/9/2025 11:07:00","21/10/2025 13:26:53","2022",
